fall_year,spring_year,year_str,geo_id_b2020,geo_nm_b2020,grade,count,basez
2021,2022,2021-2022,3.7063E+14,Block 2002,12,4,2
2022,2023,2022-2023,3.7063E+14,Block 2002,12,4,3
2023,2024,2023-2024,3.7063E+14,Block 2002,12,4,3
2024,2025,2024-2025,3.7063E+14,Block 2002,12,2,2
2020,2021,2020-2021,3.7063E+14,Block 2003,0,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,0,1,0
2021,2022,2021-2022,3.7063E+14,Block 2003,1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,1,1,0
2022,2023,2022-2023,3.7063E+14,Block 2003,2,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 2003,3,1,0
2024,2025,2024-2025,3.7063E+14,Block 2003,4,1,0
2020,2021,2020-2021,3.7063E+14,Block 2003,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 2003,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2003,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2003,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2003,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2003,12,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,-1,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,0,4,3
2021,2022,2021-2022,3.7063E+14,Block 2004,0,2,1
2022,2023,2022-2023,3.7063E+14,Block 2004,0,3,3
2023,2024,2023-2024,3.7063E+14,Block 2004,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,1,4,3
2022,2023,2022-2023,3.7063E+14,Block 2004,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,1,3,3
2024,2025,2024-2025,3.7063E+14,Block 2004,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,2,2,2
2021,2022,2021-2022,3.7063E+14,Block 2004,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2004,2,4,3
2023,2024,2023-2024,3.7063E+14,Block 2004,2,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,2,2,2
2020,2021,2020-2021,3.7063E+14,Block 2004,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,3,2,2
2022,2023,2022-2023,3.7063E+14,Block 2004,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2004,3,3,2
2024,2025,2024-2025,3.7063E+14,Block 2004,3,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,4,2,2
2022,2023,2022-2023,3.7063E+14,Block 2004,4,2,2
2023,2024,2023-2024,3.7063E+14,Block 2004,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,4,2,1
2020,2021,2020-2021,3.7063E+14,Block 2004,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 2004,5,2,2
2023,2024,2023-2024,3.7063E+14,Block 2004,5,2,2
2024,2025,2024-2025,3.7063E+14,Block 2004,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2004,6,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,6,2,0
2024,2025,2024-2025,3.7063E+14,Block 2004,6,2,2
2021,2022,2021-2022,3.7063E+14,Block 2004,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,7,2,0
2022,2023,2022-2023,3.7063E+14,Block 2004,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,9,2,2
2023,2024,2023-2024,3.7063E+14,Block 2004,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2004,9,2,1
2021,2022,2021-2022,3.7063E+14,Block 2004,10,2,2
2024,2025,2024-2025,3.7063E+14,Block 2004,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2004,11,1,0
2022,2023,2022-2023,3.7063E+14,Block 2004,11,2,2
2021,2022,2021-2022,3.7063E+14,Block 2004,12,1,0
2023,2024,2023-2024,3.7063E+14,Block 2004,12,2,2
2020,2021,2020-2021,3.7063E+14,Block 2005,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 2005,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 2005,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 2005,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,5,1,0
2023,2024,2023-2024,3.7063E+14,Block 2005,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2005,5,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2005,12,3,3
2022,2023,2022-2023,3.7063E+14,Block 2006,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2006,0,4,3
2022,2023,2022-2023,3.7063E+14,Block 2006,0,2,1
2023,2024,2023-2024,3.7063E+14,Block 2006,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,0,4,4
2020,2021,2020-2021,3.7063E+14,Block 2006,1,4,3
2021,2022,2021-2022,3.7063E+14,Block 2006,1,3,2
2023,2024,2023-2024,3.7063E+14,Block 2006,1,4,3
2024,2025,2024-2025,3.7063E+14,Block 2006,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,2,4,3
2022,2023,2022-2023,3.7063E+14,Block 2006,2,2,1
2024,2025,2024-2025,3.7063E+14,Block 2006,2,4,3
2020,2021,2020-2021,3.7063E+14,Block 2006,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,3,4,3
2023,2024,2023-2024,3.7063E+14,Block 2006,3,2,2
2020,2021,2020-2021,3.7063E+14,Block 2006,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,4,4,3
2024,2025,2024-2025,3.7063E+14,Block 2006,4,2,2
2020,2021,2020-2021,3.7063E+14,Block 2006,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 2006,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,5,5,4
2021,2022,2021-2022,3.7063E+14,Block 2006,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2006,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,6,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,7,2,1
2022,2023,2022-2023,3.7063E+14,Block 2006,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2006,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,7,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,8,3,2
2021,2022,2021-2022,3.7063E+14,Block 2006,8,2,1
2023,2024,2023-2024,3.7063E+14,Block 2006,8,1,0
2024,2025,2024-2025,3.7063E+14,Block 2006,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,9,2,2
2021,2022,2021-2022,3.7063E+14,Block 2006,9,4,3
2022,2023,2022-2023,3.7063E+14,Block 2006,9,2,2
2023,2024,2023-2024,3.7063E+14,Block 2006,9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,9,3,2
2020,2021,2020-2021,3.7063E+14,Block 2006,10,3,3
2021,2022,2021-2022,3.7063E+14,Block 2006,10,2,2
2022,2023,2022-2023,3.7063E+14,Block 2006,10,4,3
2023,2024,2023-2024,3.7063E+14,Block 2006,10,2,2
2024,2025,2024-2025,3.7063E+14,Block 2006,10,1,1
2020,2021,2020-2021,3.7063E+14,Block 2006,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2006,11,3,3
2022,2023,2022-2023,3.7063E+14,Block 2006,11,1,1
2023,2024,2023-2024,3.7063E+14,Block 2006,11,4,3
2024,2025,2024-2025,3.7063E+14,Block 2006,11,2,2
2020,2021,2020-2021,3.7063E+14,Block 2006,12,3,2
2021,2022,2021-2022,3.7063E+14,Block 2006,12,2,1
2022,2023,2022-2023,3.7063E+14,Block 2006,12,3,3
2023,2024,2023-2024,3.7063E+14,Block 2006,12,1,1
2024,2025,2024-2025,3.7063E+14,Block 2006,12,4,3
2020,2021,2020-2021,3.7063E+14,Block 2007,-1,2,1
2023,2024,2023-2024,3.7063E+14,Block 2007,-1,1,0
2024,2025,2024-2025,3.7063E+14,Block 2007,-1,3,1
2020,2021,2020-2021,3.7063E+14,Block 2007,0,6,4
2021,2022,2021-2022,3.7063E+14,Block 2007,0,9,6
2022,2023,2022-2023,3.7063E+14,Block 2007,0,5,5
2023,2024,2023-2024,3.7063E+14,Block 2007,0,7,6
2024,2025,2024-2025,3.7063E+14,Block 2007,0,4,3
2020,2021,2020-2021,3.7063E+14,Block 2007,1,6,3
2021,2022,2021-2022,3.7063E+14,Block 2007,1,7,6
2022,2023,2022-2023,3.7063E+14,Block 2007,1,8,5
2023,2024,2023-2024,3.7063E+14,Block 2007,1,6,5
2024,2025,2024-2025,3.7063E+14,Block 2007,1,6,6
2020,2021,2020-2021,3.7063E+14,Block 2007,2,6,4
2021,2022,2021-2022,3.7063E+14,Block 2007,2,6,3
2022,2023,2022-2023,3.7063E+14,Block 2007,2,5,4
2023,2024,2023-2024,3.7063E+14,Block 2007,2,8,5
2024,2025,2024-2025,3.7063E+14,Block 2007,2,7,6
2020,2021,2020-2021,3.7063E+14,Block 2007,3,2,2
2021,2022,2021-2022,3.7063E+14,Block 2007,3,7,5
2022,2023,2022-2023,3.7063E+14,Block 2007,3,6,3
2023,2024,2023-2024,3.7063E+14,Block 2007,3,6,4
2024,2025,2024-2025,3.7063E+14,Block 2007,3,7,6
2020,2021,2020-2021,3.7063E+14,Block 2007,4,5,3
2021,2022,2021-2022,3.7063E+14,Block 2007,4,2,2
2022,2023,2022-2023,3.7063E+14,Block 2007,4,7,5
2023,2024,2023-2024,3.7063E+14,Block 2007,4,6,3
2024,2025,2024-2025,3.7063E+14,Block 2007,4,6,4
2020,2021,2020-2021,3.7063E+14,Block 2007,5,1,0
2021,2022,2021-2022,3.7063E+14,Block 2007,5,5,3
2022,2023,2022-2023,3.7063E+14,Block 2007,5,2,2
2023,2024,2023-2024,3.7063E+14,Block 2007,5,7,5
2024,2025,2024-2025,3.7063E+14,Block 2007,5,6,3
2020,2021,2020-2021,3.7063E+14,Block 2007,6,4,0
2021,2022,2021-2022,3.7063E+14,Block 2007,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 2007,6,5,3
2023,2024,2023-2024,3.7063E+14,Block 2007,6,4,2
2024,2025,2024-2025,3.7063E+14,Block 2007,6,5,3
2020,2021,2020-2021,3.7063E+14,Block 2007,7,1,0
2021,2022,2021-2022,3.7063E+14,Block 2007,7,4,0
2022,2023,2022-2023,3.7063E+14,Block 2007,7,1,0
2023,2024,2023-2024,3.7063E+14,Block 2007,7,5,3
2024,2025,2024-2025,3.7063E+14,Block 2007,7,4,2
2020,2021,2020-2021,3.7063E+14,Block 2007,8,3,0
2021,2022,2021-2022,3.7063E+14,Block 2007,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2007,8,4,0
2023,2024,2023-2024,3.7063E+14,Block 2007,8,2,0
2024,2025,2024-2025,3.7063E+14,Block 2007,8,5,4
2020,2021,2020-2021,3.7063E+14,Block 2007,9,4,2
2021,2022,2021-2022,3.7063E+14,Block 2007,9,2,2
2022,2023,2022-2023,3.7063E+14,Block 2007,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2007,9,3,1
2024,2025,2024-2025,3.7063E+14,Block 2007,9,3,3
2020,2021,2020-2021,3.7063E+14,Block 2007,10,2,2
2021,2022,2021-2022,3.7063E+14,Block 2007,10,4,1
2022,2023,2022-2023,3.7063E+14,Block 2007,10,2,2
2023,2024,2023-2024,3.7063E+14,Block 2007,10,1,1
2024,2025,2024-2025,3.7063E+14,Block 2007,10,3,1
2020,2021,2020-2021,3.7063E+14,Block 2007,11,3,1
2021,2022,2021-2022,3.7063E+14,Block 2007,11,3,3
2022,2023,2022-2023,3.7063E+14,Block 2007,11,4,2
2023,2024,2023-2024,3.7063E+14,Block 2007,11,3,3
2024,2025,2024-2025,3.7063E+14,Block 2007,11,3,3
2020,2021,2020-2021,3.7063E+14,Block 2007,12,4,4
2021,2022,2021-2022,3.7063E+14,Block 2007,12,3,1
2022,2023,2022-2023,3.7063E+14,Block 2007,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 2007,12,3,1
2024,2025,2024-2025,3.7063E+14,Block 2007,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 2008,-9,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,-9,1,1
2020,2021,2020-2021,3.7063E+14,Block 2008,-2,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 2008,-1,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,0,5,3
2021,2022,2021-2022,3.7063E+14,Block 2008,0,4,4
2022,2023,2022-2023,3.7063E+14,Block 2008,0,3,3
2023,2024,2023-2024,3.7063E+14,Block 2008,0,7,6
2024,2025,2024-2025,3.7063E+14,Block 2008,0,2,2
2020,2021,2020-2021,3.7063E+14,Block 2008,1,6,5
2021,2022,2021-2022,3.7063E+14,Block 2008,1,4,2
2022,2023,2022-2023,3.7063E+14,Block 2008,1,4,4
2023,2024,2023-2024,3.7063E+14,Block 2008,1,3,3
2024,2025,2024-2025,3.7063E+14,Block 2008,1,6,6
2020,2021,2020-2021,3.7063E+14,Block 2008,2,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,2,6,5
2022,2023,2022-2023,3.7063E+14,Block 2008,2,4,2
2023,2024,2023-2024,3.7063E+14,Block 2008,2,4,4
2024,2025,2024-2025,3.7063E+14,Block 2008,2,3,3
2020,2021,2020-2021,3.7063E+14,Block 2008,3,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,3,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,3,6,5
2023,2024,2023-2024,3.7063E+14,Block 2008,3,4,2
2024,2025,2024-2025,3.7063E+14,Block 2008,3,4,4
2020,2021,2020-2021,3.7063E+14,Block 2008,4,5,3
2021,2022,2021-2022,3.7063E+14,Block 2008,4,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,4,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,4,6,5
2024,2025,2024-2025,3.7063E+14,Block 2008,4,4,2
2020,2021,2020-2021,3.7063E+14,Block 2008,5,5,1
2021,2022,2021-2022,3.7063E+14,Block 2008,5,5,3
2022,2023,2022-2023,3.7063E+14,Block 2008,5,1,0
2023,2024,2023-2024,3.7063E+14,Block 2008,5,1,1
2024,2025,2024-2025,3.7063E+14,Block 2008,5,7,6
2020,2021,2020-2021,3.7063E+14,Block 2008,6,1,0
2021,2022,2021-2022,3.7063E+14,Block 2008,6,5,0
2022,2023,2022-2023,3.7063E+14,Block 2008,6,4,1
2023,2024,2023-2024,3.7063E+14,Block 2008,6,1,0
2024,2025,2024-2025,3.7063E+14,Block 2008,6,2,2
2020,2021,2020-2021,3.7063E+14,Block 2008,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,7,5,0
2023,2024,2023-2024,3.7063E+14,Block 2008,7,4,1
2024,2025,2024-2025,3.7063E+14,Block 2008,7,1,0
2020,2021,2020-2021,3.7063E+14,Block 2008,8,6,3
2021,2022,2021-2022,3.7063E+14,Block 2008,8,1,0
2022,2023,2022-2023,3.7063E+14,Block 2008,8,2,1
2023,2024,2023-2024,3.7063E+14,Block 2008,8,5,0
2024,2025,2024-2025,3.7063E+14,Block 2008,8,4,1
2020,2021,2020-2021,3.7063E+14,Block 2008,9,2,2
2021,2022,2021-2022,3.7063E+14,Block 2008,9,6,4
2022,2023,2022-2023,3.7063E+14,Block 2008,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 2008,9,2,2
2024,2025,2024-2025,3.7063E+14,Block 2008,9,4,2
2020,2021,2020-2021,3.7063E+14,Block 2008,10,2,1
2021,2022,2021-2022,3.7063E+14,Block 2008,10,2,1
2022,2023,2022-2023,3.7063E+14,Block 2008,10,6,4
2023,2024,2023-2024,3.7063E+14,Block 2008,10,2,2
2024,2025,2024-2025,3.7063E+14,Block 2008,10,3,3
2020,2021,2020-2021,3.7063E+14,Block 2008,11,1,1
2021,2022,2021-2022,3.7063E+14,Block 2008,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,11,2,1
2023,2024,2023-2024,3.7063E+14,Block 2008,11,7,4
2024,2025,2024-2025,3.7063E+14,Block 2008,11,3,2
2020,2021,2020-2021,3.7063E+14,Block 2008,12,3,3
2021,2022,2021-2022,3.7063E+14,Block 2008,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 2008,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 2008,12,2,1
2024,2025,2024-2025,3.7063E+14,Block 2008,12,7,4
2020,2021,2020-2021,3.7063E+14,Block 3000,-9,1,0
2020,2021,2020-2021,3.7063E+14,Block 3000,-3,1,0
2020,2021,2020-2021,3.7063E+14,Block 3000,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 3000,0,1,1
2021,2022,2021-2022,3.7063E+14,Block 3000,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 3000,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 3000,1,2,1
2022,2023,2022-2023,3.7063E+14,Block 3000,1,2,2
2024,2025,2024-2025,3.7063E+14,Block 3000,1,1,1
2020,2021,2020-2021,3.7063E+14,Block 3000,2,1,0
2021,2022,2021-2022,3.7063E+14,Block 3000,2,2,0
2023,2024,2023-2024,3.7063E+14,Block 3000,2,2,2
2020,2021,2020-2021,3.7063E+14,Block 3000,3,2,0
2021,2022,2021-2022,3.7063E+14,Block 3000,3,1,0
2022,2023,2022-2023,3.7063E+14,Block 3000,3,2,1
2024,2025,2024-2025,3.7063E+14,Block 3000,3,2,2
2020,2021,2020-2021,3.7063E+14,Block 3000,4,1,1
2021,2022,2021-2022,3.7063E+14,Block 3000,4,2,0
2022,2023,2022-2023,3.7063E+14,Block 3000,4,1,0
2023,2024,2023-2024,3.7063E+14,Block 3000,4,2,1
2020,2021,2020-2021,3.7063E+14,Block 3000,5,2,1
2021,2022,2021-2022,3.7063E+14,Block 3000,5,1,0
2022,2023,2022-2023,3.7063E+14,Block 3000,5,2,0
2023,2024,2023-2024,3.7063E+14,Block 3000,5,1,0
2024,2025,2024-2025,3.7063E+14,Block 3000,5,1,1
2021,2022,2021-2022,3.7063E+14,Block 3000,6,2,1
2022,2023,2022-2023,3.7063E+14,Block 3000,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 3000,6,2,0
2024,2025,2024-2025,3.7063E+14,Block 3000,6,1,0
2022,2023,2022-2023,3.7063E+14,Block 3000,7,2,1
2023,2024,2023-2024,3.7063E+14,Block 3000,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 3000,7,2,0
2020,2021,2020-2021,3.7063E+14,Block 3000,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 3000,8,1,0
2024,2025,2024-2025,3.7063E+14,Block 3000,8,1,1
2021,2022,2021-2022,3.7063E+14,Block 3000,9,1,0
2023,2024,2023-2024,3.7063E+14,Block 3000,9,1,1
2020,2021,2020-2021,3.7063E+14,Block 3000,10,3,2
2022,2023,2022-2023,3.7063E+14,Block 3000,10,1,0
2024,2025,2024-2025,3.7063E+14,Block 3000,10,1,1
2021,2022,2021-2022,3.7063E+14,Block 3000,11,3,2
2023,2024,2023-2024,3.7063E+14,Block 3000,11,1,0
2020,2021,2020-2021,3.7063E+14,Block 3000,12,1,1
2022,2023,2022-2023,3.7063E+14,Block 3000,12,3,2
2024,2025,2024-2025,3.7063E+14,Block 3000,12,1,0
2022,2023,2022-2023,3.7063E+14,Block 3001,-2,1,0
2020,2021,2020-2021,3.7063E+14,Block 3001,-1,1,0
2023,2024,2023-2024,3.7063E+14,Block 3001,-1,1,0
2020,2021,2020-2021,3.7063E+14,Block 3001,0,5,3
2021,2022,2021-2022,3.7063E+14,Block 3001,0,6,4
2022,2023,2022-2023,3.7063E+14,Block 3001,0,2,0
2024,2025,2024-2025,3.7063E+14,Block 3001,0,6,5
2020,2021,2020-2021,3.7063E+14,Block 3001,1,2,1
2021,2022,2021-2022,3.7063E+14,Block 3001,1,6,3
2022,2023,2022-2023,3.7063E+14,Block 3001,1,2,1
2023,2024,2023-2024,3.7063E+14,Block 3001,1,2,0
2021,2022,2021-2022,3.7063E+14,Block 3001,2,2,1
2022,2023,2022-2023,3.7063E+14,Block 3001,2,6,3
2023,2024,2023-2024,3.7063E+14,Block 3001,2,1,1
2024,2025,2024-2025,3.7063E+14,Block 3001,2,1,1
2020,2021,2020-2021,3.7063E+14,Block 3001,3,3,3
2022,2023,2022-2023,3.7063E+14,Block 3001,3,2,2
2023,2024,2023-2024,3.7063E+14,Block 3001,3,6,3
2024,2025,2024-2025,3.7063E+14,Block 3001,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 3001,4,2,2
2021,2022,2021-2022,3.7063E+14,Block 3001,4,3,3
2022,2023,2022-2023,3.7063E+14,Block 3001,4,2,2
2023,2024,2023-2024,3.7063E+14,Block 3001,4,2,2
2024,2025,2024-2025,3.7063E+14,Block 3001,4,11,8
2020,2021,2020-2021,3.7063E+14,Block 3001,5,2,1
2021,2022,2021-2022,3.7063E+14,Block 3001,5,3,2
2022,2023,2022-2023,3.7063E+14,Block 3001,5,1,1
2023,2024,2023-2024,3.7063E+14,Block 3001,5,2,2
2024,2025,2024-2025,3.7063E+14,Block 3001,5,2,2
2020,2021,2020-2021,3.7063E+14,Block 3001,6,1,1
2021,2022,2021-2022,3.7063E+14,Block 3001,6,4,2
2022,2023,2022-2023,3.7063E+14,Block 3001,6,2,0
2023,2024,2023-2024,3.7063E+14,Block 3001,6,2,1
2024,2025,2024-2025,3.7063E+14,Block 3001,6,3,3
2020,2021,2020-2021,3.7063E+14,Block 3001,7,3,2
2021,2022,2021-2022,3.7063E+14,Block 3001,7,2,2
2022,2023,2022-2023,3.7063E+14,Block 3001,7,2,1
2023,2024,2023-2024,3.7063E+14,Block 3001,7,2,0
2024,2025,2024-2025,3.7063E+14,Block 3001,7,2,1
2020,2021,2020-2021,3.7063E+14,Block 3001,8,1,0
2021,2022,2021-2022,3.7063E+14,Block 3001,8,4,3
2022,2023,2022-2023,3.7063E+14,Block 3001,8,2,1
2023,2024,2023-2024,3.7063E+14,Block 3001,8,2,1
2024,2025,2024-2025,3.7063E+14,Block 3001,8,2,0
2020,2021,2020-2021,3.7063E+14,Block 3001,9,1,1
2021,2022,2021-2022,3.7063E+14,Block 3001,9,3,2
2022,2023,2022-2023,3.7063E+14,Block 3001,9,4,3
2023,2024,2023-2024,3.7063E+14,Block 3001,9,3,2
2024,2025,2024-2025,3.7063E+14,Block 3001,9,6,6
2020,2021,2020-2021,3.7063E+14,Block 3001,10,3,2
2021,2022,2021-2022,3.7063E+14,Block 3001,10,2,2
2022,2023,2022-2023,3.7063E+14,Block 3001,10,2,0
2023,2024,2023-2024,3.7063E+14,Block 3001,10,4,3
2024,2025,2024-2025,3.7063E+14,Block 3001,10,5,4
2021,2022,2021-2022,3.7063E+14,Block 3001,11,3,2
2023,2024,2023-2024,3.7063E+14,Block 3001,11,2,0
2024,2025,2024-2025,3.7063E+14,Block 3001,11,5,4
2020,2021,2020-2021,3.7063E+14,Block 3001,12,3,3
2021,2022,2021-2022,3.7063E+14,Block 3001,12,2,1
2022,2023,2022-2023,3.7063E+14,Block 3001,12,4,1
2024,2025,2024-2025,3.7063E+14,Block 3001,12,2,0
2020,2021,2020-2021,3.7063E+14,Block 3002,-3,1,0
2020,2021,2020-2021,3.7063E+14,Block 3002,0,1,0
2023,2024,2023-2024,3.7063E+14,Block 3002,0,1,0
2022,2023,2022-2023,3.7063E+14,Block 3002,1,1,1
2024,2025,2024-2025,3.7063E+14,Block 3002,1,1,0
2020,2021,2020-2021,3.7063E+14,Block 3002,2,1,0
2023,2024,2023-2024,3.7063E+14,Block 3002,2,2,1
2020,2021,2020-2021,3.7063E+14,Block 3002,3,2,1
2024,2025,2024-2025,3.7063E+14,Block 3002,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 3002,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 3002,5,3,2
2023,2024,2023-2024,3.7063E+14,Block 3002,5,1,0
2023,2024,2023-2024,3.7063E+14,Block 3002,7,2,0
2020,2021,2020-2021,3.7063E+14,Block 3002,8,1,0
2023,2024,2023-2024,3.7063E+14,Block 3002,8,1,0
2020,2021,2020-2021,3.7063E+14,Block 3002,9,4,2
2023,2024,2023-2024,3.7063E+14,Block 3002,9,1,0
2020,2021,2020-2021,3.7063E+14,Block 3002,10,2,1
2023,2024,2023-2024,3.7063E+14,Block 3002,10,1,0
2020,2021,2020-2021,3.7063E+14,Block 3002,11,1,1
2022,2023,2022-2023,3.7063E+14,Block 3003,0,1,1
2020,2021,2020-2021,3.7063E+14,Block 3003,1,1,1
2023,2024,2023-2024,3.7063E+14,Block 3003,1,1,1
2021,2022,2021-2022,3.7063E+14,Block 3003,2,1,1
2024,2025,2024-2025,3.7063E+14,Block 3003,2,1,1
2022,2023,2022-2023,3.7063E+14,Block 3003,3,1,1
2023,2024,2023-2024,3.7063E+14,Block 3003,4,1,1
2024,2025,2024-2025,3.7063E+14,Block 3003,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 3004,-1,1,1
2022,2023,2022-2023,3.7063E+14,Block 3004,1,1,1
2022,2023,2022-2023,3.7063E+14,Block 3004,5,1,1
2022,2023,2022-2023,3.7063E+14,Block 3005,0,1,0
2023,2024,2023-2024,3.7063E+14,Block 3005,0,1,1
2024,2025,2024-2025,3.7063E+14,Block 3005,0,1,1
2023,2024,2023-2024,3.7063E+14,Block 3005,1,1,0
2024,2025,2024-2025,3.7063E+14,Block 3005,2,1,0
2020,2021,2020-2021,3.7063E+14,Block 3005,3,1,1
2020,2021,2020-2021,3.7063E+14,Block 3005,4,1,1
2020,2021,2020-2021,3.7063E+14,Block 3005,5,2,2
2022,2023,2022-2023,3.7063E+14,Block 3005,5,1,0
2020,2021,2020-2021,3.7063E+14,Block 3005,6,1,1
2022,2023,2022-2023,3.7063E+14,Block 3005,6,1,1
2023,2024,2023-2024,3.7063E+14,Block 3005,6,2,1
2020,2021,2020-2021,3.7063E+14,Block 3005,7,1,0
2022,2023,2022-2023,3.7063E+14,Block 3005,7,2,0
2023,2024,2023-2024,3.7063E+14,Block 3005,7,1,1
2024,2025,2024-2025,3.7063E+14,Block 3005,7,2,1
2020,2021,2020-2021,3.7063E+14,Block 3005,8,3,1
2022,2023,2022-2023,3.7063E+14,Block 3005,8,1,1
2023,2024,2023-2024,3.7063E+14,Block 3005,8,2,0
2024,2025,2024-2025,3.7063E+14,Block 3005,8,1,1
2020,2021,2020-2021,3.7063E+14,Block 3005,9,1,1
2023,2024,2023-2024,3.7063E+14,Block 3005,9,4,1
2024,2025,2024-2025,3.7063E+14,Block 3005,9,2,0
2020,2021,2020-2021,3.7063E+14,Block 3005,10,1,1
2022,2023,2022-2023,3.7063E+14,Block 3005,10,3,3
2024,2025,2024-2025,3.7063E+14,Block 3005,10,2,0
2020,2021,2020-2021,3.7063E+14,Block 3005,11,1,0
2022,2023,2022-2023,3.7063E+14,Block 3005,11,3,3
2023,2024,2023-2024,3.7063E+14,Block 3005,11,3,3
2020,2021,2020-2021,3.7063E+14,Block 3005,12,2,1
2022,2023,2022-2023,3.7063E+14,Block 3005,12,2,2
2023,2024,2023-2024,3.7063E+14,Block 3005,12,2,2
2024,2025,2024-2025,3.7063E+14,Block 3005,12,2,2
2020,2021,2020-2021,3.7063E+14,Block 4000,-4,1,0
2022,2023,2022-2023,3.7063E+14,Block 4000,-2,1,0
2023,2024,2023-2024,3.7063E+14,Block 4000,-1,2,1
